sentence,nouns,adjectives
내가 청년문화패스 빼고는 절대 신한은행 안 쓴다.,"['청년', '문화', '패스']",[]
타 은행앱보다 여기가 심하네.,"['은행', '앱']",['심하다']
아오 진짜 속터져 뒤지겠다.,['속'],[]
신한은행 앱이나 신한카드 앱 접속했다가 슈퍼sol 들어가면 다른 기기에서 사용 중이라며 팅기고 재인증 무한 반복이라 지웁니다.,"['앱', '앱', '접속', '슈퍼', '기기', '사용', '팅', '기고', '인증', '무한', '반복']",[]
안정화 좀 시키세요.,['안정'],[]
하루살이도 아니고 5분도 안 돼서 재인증 요구가 말입니까...,"['하루살이', '인증', '요구', '말']",[]
그것도 자사 앱 사용 때문에 말이죠.,"['자사', '앱', '사용', '말']",[]
# 일반 주식 종합계좌는 해당 어플로 확인할 수 있습니다.,"['일반', '주식', '종합', '계좌', '해당', '어플', '확인']",['있다']
"# 그러나 연금저축계좌를 통해 매수한 주식은 해당 어플로 확인할 수 없어, 매번 sol증권을 따로 실행해야합니다.","['연금', '저축', '계좌', '매수', '주식', '해당', '어플', '확인', '증권', '실행']",['없다']
이거 깔기 전에 신한은행 앱으로 모바일 otp 잘 쓰고 있었는데 이거 까니까 지멋대로 없애고 발급 받더니 인터넷에서 쓰던 간편인증 같은거 안됨.,"['전', '앱', '모바일', '발급', '인터넷', '인증']",['같다']
이딴거 지우고 다시 복구시킬꺼임,['복구'],[]
아무리 설정을 확인해도 제대로 했는데 입출금 알림이 안 옵니다.,"['설정', '확인', '입출금', '알림']",[]
전 버전은 제대로 됐었는데 말이죠.,"['버전', '말']",[]
개선 부탁드립니다.,"['개선', '부탁']",[]
론칭 한다고 계속 광고하고 다른 앱에서도 자꾸 설치하라는 광고를 할거면 최소한 제대로 돌아가는 앱을 내줘야 할거 아닌가?,"['론칭', '광고', '앱', '설치', '광고', '앱']",[]
이따위로 내놓고 업데이트만 하면 만사해결?,"['업데이트', '만사', '해결']",[]
개발자 월급 받는 인간들이 다 해고하고 새로 고용해라.,"['개발자', '월급', '인간', '해고', '고용']",[]
"다 좋은데 솔알리미였을때는 입출금, 카드사용 내역이 바로바로 왔는데 슈퍼솔로 바뀌고 나서부터는 알림이 조금 늦게 오는 편임","['솔', '알리미', '때', '입출금', '카드', '사용', '내역', '슈퍼', '솔']","['좋다', '늦다']"
인증서도 인증 가능하게 해주세요 타 어플들과 다르게 본인인증 기능이 다양해서 신한어플 자주 사용했고 그 덕에 카드도 많이 썼는데 다른 회사로 넘어갈거 같네요 바뀌고 불편해진 점이 한두개가 아닙니다,"['인증서', '인증', '가능', '어플', '본인', '인증', '기능', '다양', '신', '어플', '사용', '덕', '카드', '회사', '불편', '점']","['다르다', '같다']"
최악이네요.,['최악'],[]
설치하고 sol 지운지 일주일쯤된거같은데 기동전문 오류가 발생했습니다 하면서 실행이안되네요.,"['설치', '일주일', '기동', '전문', '오류', '발생', '실행']",['같다']
네이버페이없었으면 송금못해서 난처할뻔했습니다.,"['페이', '송금']","['없다', '난처하다']"
신한은행의 다양한 정보와 혜택을 알수있는 퀴즈라고 생각됩니다.,"['다양', '정보', '혜택', '퀴즈', '생각']",['있다']
최악이다..,['최악'],[]
앱 깔고 회원가입하는도중 업데이트하라고 나와서 다시 회원가입 시도..,"['앱', '회원', '가입', '도중', '업데이트', '회원', '가입']",[]
신분증인증도 마쳤는데 다시 꺼지고..,"['신분증', '인증']",[]
금융사 앱이 오픈한지 몇주 지나고도 이렇게 안정적이지 않으면 누가 믿고 쓰나..,"['금융사', '앱', '오픈', '안정']",[]
아직 신한은행 외의 계열사 전용 어플보다는 기능의 제한이 많지만 신한 계열사를 전부 쓰고있는 저같은 유저에게는 가뭄의 단비같은 어플이네요 기능 계속 업데이트 해주시면 별 다섯개 갑니다~,"['계열사', '전용', '어플', '기능', '제한', '계열사', '유저', '가뭄', '단비', '어플', '기능', '업데이트']","['많다', '같다', '같다']"
이체할때 친구/그룹 목록 아주 유용하게 사용중인데 슈퍼쏠은 없어서 그냥 기존앱 사용중이네요.,"['이체', '때', '친구', '그룹', '목록', '유용', '사용', '슈퍼쏠', '기존', '앱', '사용']",['없다']
좋은기능을 왜뺐는지 ㅜㅜ ㅎ,['기능'],['좋다']
카드 결제할때 결제비밀번호로만 계속 결제해야 하나요?,"['카드', '결제', '때', '결제', '비밀번호', '결제']",[]
"지문, 생체정보로 결제할 수 있게 해주세요.","['지문', '생체', '정보', '결제']",['있다']
구 버전 신한카드 어플은 됐었습니다.,"['버전', '어플']",[]
부탁드려요.,[],[]
카드사용알림이랑 모바일 결제기능이나 충실하게 지원하면 되는데 지들 다른데서 장사안된다고 보험부터해서 이것저것 가져다 붙이더니 지저분하기 짝이없는 오물통을 만들어놨네 진지하게 카드사 갈아타볼만함ㅇㅇ,"['카드', '사용', '알림', '모바일', '결제', '기능', '충실', '지원', '장사', '보험', '이것저것', '짝', '오물', '통', '카드사']","['없다', '진지하다']"
"버그인지 신분증 촬영 기능이 안켜짐, 계좌에 1원 보내기 인증하라면서 확인하러가면 써뒀던 내용 증발함, 시키는건 많은데 제대로 처리되는게 없어서 시간 낭비함, 장난하냐?","['버그', '신분증', '촬영', '기능', '계좌', '원', '인증', '확인', '내용', '증발', '함', '처리', '시간', '낭비', '장난']","['많다', '없다']"
처음 시작하기 누르면 이름 쓰라고 하는데 한글에서 ㅕㅓ 한글이 안됩니다 삼성 갤럭시 20FE 폰이고 천지인 키보드 씁니다 ㅑ ㅏ는 또 되서 여 서 도 고 등 한글 이름이 안써지네요 삼성 기본 키보드는 되는데 테마 키보드는 안되네요,"['처음', '시작', '이름', '글', '한글', '폰', '천지인', '키보드', '고', '한글', '이름', '기본', '키보드', '테마', '키보드']",[]
생체 등록 하기에서 등록하기 터치가 안되네요 나중에 터치해도 안되고 계속 먹통임 ㅡㅡ 앱종료 해서 몇번 반복하다 때려치움 속에서 열불난다 증말 😡,"['생체', '등록', '하기', '등록', '터치', '나중', '터치', '먹통', '앱', '종료', '반복', '속', '열불']",[]
기존 솔 고객인데 수퍼솔로 가입자체가 안되고 다람쥐 챗바퀴돌듯 계속 같은 과정이 반복되네요?,"['기존', '솔', '고객', '수퍼', '솔로', '가입', '자체', '다람쥐', '챗바퀴', '과정', '반복']",['같다']
갤럭시 보안폴더에서라서 이런 겁니까?,"['보안', '폴더']",[]
도저히 좋게 써줄 수가 없네요.,[],"['좋다', '없다']"
짜증나게 마케팅 알림 전체 켜지게 해서 차단 하는데 시간 소비...,"['짜증', '마케팅', '알림', '전체', '차단', '시간', '소비']",[]
광고는 사용 앱 중에 엄청 느리고 많이 뜨고,"['광고', '사용', '앱']",['느리다']
신한플레이 사용하다 반강제로 신한쏠을 깔게되었는데 로그인하려면 신한은행까지 가입해야하고 은행앱이라 신분증들고 얼굴사진까지 찍어야함 신한쏠 로그인을 위해 강제로 은행가입까지 하고 얼굴사진까지 수집하는 짜증나는 기업임 신한 관련 어플이 너무많음,"['플레이', '사용', '반강제', '신한쏠', '로그인', '가입', '은행', '앱', '신분증', '얼굴', '사진', '로그인', '강제', '은행', '가입', '얼굴', '사진', '수집', '짜증', '기업', '신', '관련', '어플']",['많다']
이것만 있으면 은행어플 카드어플 없이 하나로 될 것처럼 유도해서 깔게하더니 정작 들어가서 뭔가하려면 기존꺼 다시 깔아야함.,"['은행', '어플', '카드', '어플', '유도', '기존']",[]
딱 누구 승진실적 쌓기앱임.,"['승진', '실적', '앱']",[]
대응자들만 죽어날 앱.,"['대응', '앱']",[]
현재 코레일 기차예매 앱 간편결제가 기존 sol pay로 연결될 뿐 슈퍼sol과는 연결되지 않습니다.,"['기차', '예매', '앱', '결제', '기존', '연결', '슈퍼', '과', '연결']",[]
하나로 모든기능이 통합되어 있어서 아주 편리하게 잘 사용하고 있습니다~ 속도도 빠르고 아주 좋아요!!,"['기능', '통합', '편리', '사용', '속도']","['빠르다', '좋다']"
아....,[],[]
은행앱에서 방금 신분증인증하고 화상의로도 인증하고 왔더니 이 앱에서 또 하라는데 신분증 아니라고 오류뜨네...,"['은행', '앱', '신분증', '인증', '화상', '인증', '앱', '신분증', '오류']",[]
아 진심 빡친다 걍 삭제하고 사용안 할련다 시간 허비하면 인증하고 앱까로 뭐하는 짓이여 이게.....,"['진심', '삭제', '사용', '시간', '허비', '인증', '앱까', '짓']",[]
만들려면 제대로 만들던가 온갖 개인정보는 다 입력하게 하고는 인식도 못하는 쓰레기앱,"['개인', '정보', '입력', '인식', '쓰레기', '앱']",[]
앱을 제대로 만들고 설치를 유도하셔야죠!!!,"['앱', '설치', '유도']",[]
결제하려하면 자꾸 설치해라 업데이트 해라 그러곤 그냥 어플 메인화면으로 넘어가고 결제는 안되고!!,"['결제', '설치', '업데이트', '어플', '메인', '화면', '결제']",[]
결국 다시 예전 카드앱 깔았네요,"['예전', '카드', '앱']",[]
동의 받고 시작하는데 클라우드에서 인증서 꺼내서 다 확인했는데 슈퍼 신한만 들어가면 처음 동의부터 시작하네요.,"['동의', '시작', '클라우드', '인증서', '확인', '슈퍼', '처음', '동의', '시작']",[]
지금 5번째 시도 했는데 힘들어서 사용하고 싶지않네요.,"['시도', '사용']",['힘들다']
이거 왜이러나요..잘좀만들지.,[],[]
"사용하던 기기에서 업데이트하고 신분증등록, 계좌인증 까지 했는데 마지막에 ""다른 기기 로그인 안내"" SOL알리미 서비스에 미등록된 휴대폰입니다.","['사용', '기기', '업데이트', '신분증', '등록', '계좌', '인증', '마지막', '기기', '로그인', '안내', '알리미', '서비스', '등록', '휴대폰']",[]
"라며 로그인 안됨, 뭐니 이거?",['로그인'],[]
한눈에 볼수있어 좋네요,['한눈'],"['있다', '좋다']"
금 구매할때 불편하네요 ㅠㅜ 신한앱이 너무 많은데 다 있을필요가 잇나 싶어요.,"['금', '구매', '때', '불편', '앱', '필요']",['많다']
앱 보기엔 깔끔해 보이는데 굳이 슈퍼솔을 쓸 이유는 글쎄요..,"['앱', '슈퍼', '솔', '이유']",[]
모르겠어요.,[],[]
이체시 예전 은행앱에서 설정했던 친구/그룹 은 도대체 어디있는건가요?,"['이체', '예전', '은행', '앱', '설정', '친구', '그룹']",[]
아니면 새로 입력하는 방법도 않보이고(이체기록에서 말고..신규로)...,"['입력', '방법', '이체', '기록', '신규']",[]
불편합니다.,['불편'],[]
앱카드 등록하려고 전화인증만 했다하면 앱이 튕겨서 등록은 하나도 안돼고 앱은 꺼지고...,"['앱', '카드', '등록', '전화', '인증', '앱', '등록', '앱']",[]
삭제했다다시깔아서도 해보고 광고차단앱 꺼보고도해보고 별짓을 다해도 앱카드 등록이 안되네요 전화인증을 없애든지..,"['삭제', '광고', '차단', '앱', '별짓', '앱', '카드', '등록', '전화', '인증']",[]
불편함 계좌 이체 여러 사람에게 보낼수도 없음 기존 쏠에서 정보 그대로 넘어오지 않음 여러번의 업뎃이 필요해보임 깔긴 깔았다만 없어지기 전까지는 그 전 쏠을 쓰겠음,"['불편', '계좌', '이체', '사람', '기존', '정보', '업뎃', '필요', '전']","['없다', '없다']"
토스처럼 하나만 있으면 좋겠다.,['토스'],"['있다', '좋다']"
신한 포함 앱이 지저분하게 많아 사용감이 떨어진다.,"['포함', '앱', '사용']",['많다']
점점 토스로 옮겨가게 된다.,['토스'],[]
제발 어떻게 좀 해주길.,[],[]
만보기로 가려면 신한카드로 다시 이동하고 그것도 열리지 않은 채로 계속입니다.,"['보기', '이동']",[]
그리고 신한카드와 슈퍼쏠 신한은행 이렇게 세개?,[],[]
슈퍼쏠로 완전 통합하던가요 불편해요,"['슈퍼쏠', '완전', '통합', '불편']",[]
"진짜 이거 왜 만든건지 모르겠음 물마시기,만보걷기,출석퀴즈 등 왜 옮겼는지도 이해안됨 신한은행 앱으로 잘쓰고 있었는데 굳이 옮겨서 앱깔게 만들고 다시 설정해야하게 만드는 이유가 뭡니까?","['물', '걷기', '출석', '퀴즈', '이해', '앱', '앱', '설정', '이유']",[]
비대면 신분증인증 주민등록증 운전면허증 두가지다 인증이안됨 ..이런형편없는 어플로무슨 2시간이나했는데 ..,"['대면', '신분증', '인증', '주민등록증', '운전', '면허증', '인증', '어플', '시간']",['형편없다']
이러니 신한은행을 안쓰지 국민들이 이런 사소한부분까지 인증자체가 불가능할정도로 만들어둔걸보니 쓰지말라는거..,"['국민', '부분', '인증', '자체', '가능', '정도']",[]
이런 부분을 신한쪽에서 관리를 전혀안하나보군요 하긴 쓰질않으니..,"['부분', '신', '한쪽', '관리']",[]
아예 처음부터 안된다하지 왜찍게하냐?,['처음'],[]
ㅋㅋㅋ,[],[]
왜 해외IP가 차단.,"['해외', '차단']",[]
전에는 괜찬아은데 실망입니다,"['전', '실망']",['괜찬다']
"메뉴, 기능 모두 사용하려면 기존 은행 카드 어플 따로 필요하네요 통합으로 모든 기능 쓸수있는건줄 알았는데 이거 헷갈리게 왜 만든거여..","['메뉴', '기능', '사용', '기존', '은행', '카드', '어플', '필요', '통합', '기능']",['있다']
